STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d'observation,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,EXPEND_SOURCE,Source des dépenses,SPENDING_TYPE,Type de dépenses,PROGRAMME_TYPE,Type de programme,PRICE_BASE,Type de prix,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales,CURRENCY,Monnaie,BASE_PER,Période de base
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,BEL,Belgique,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2017,,28.363,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,BEL,Belgique,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2018,,28.342,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,BEL,Belgique,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2019,,28.053,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,BEL,Belgique,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2020,,31.567,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,BEL,Belgique,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2021,,29.102,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,BEL,Belgique,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2022,,27.833,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,BEL,Belgique,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2023,,28.283,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,BEL,Belgique,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2024,,28.573,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2000,,23.781,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2001,,24.277,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2002,,24.783,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2003,,25.29,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2004,,25.058,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2005,,25.13,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2006,,24.916,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2007,,25.848,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2008,,26.204,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2009,,29.157,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2010,,29.876,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2011,,29.994,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2012,,30.237,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2013,,29.956,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2014,,30.033,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2015,,30.066,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2016,,29.517,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2017,,29.024,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2018,,28.762,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2019,,28.741,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2020,,29.566,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2021,,28.091,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2022,,25.475,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2023,,26.314,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,DNK,Danemark,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2024,,26.423,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2000,,18.432,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2001,,19.238,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2002,,18.886,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2003,,18.68,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2004,,18.776,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2005,,19.982,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2006,,19.701,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2007,,20.434,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2008,,21.865,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2009,,24.239,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2010,,25.077,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2011,,26.442,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2012,,27.792,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2013,,25.717,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2014,,25.68,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2015,,25.864,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2016,,26.053,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2017,,25.122,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2018,,24.881,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2019,,24.83,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2020,,28.584,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2021,,26.37,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2022,,24.447,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2023,,23.722,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,GRC,Grèce,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2024,,23.744,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2000,,26.187,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2001,,26.226,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2002,,26.585,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2003,,27.083,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2004,,26.921,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2005,,26.516,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2006,,26.248,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2007,,25.636,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2008,,26.116,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2009,,28.128,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2010,,28.226,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2011,,27.403,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2012,,27.791,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUT,Autriche,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2013,,28.267,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
